"workerid","rt","trial_type","story","trial_num","target","experimentResults","missing","n_data","condition","frequency","treatment","query","distribution","category","response","unit"
74,14447,"causals","animal make sleepy",0,"makes CATEGORY sleepy","[85, 75, 15, 75, 10, 90, u'?', 90, 80, 10, 20]",6,10,"prior",-99,"herb","make the animals sleepy","weak_or_strong","zorbs",0.36,"animals"
74,14447,"causals","animal make sleepy",0,"makes CATEGORY sleepy","[85, 75, 15, 75, 10, 90, u'?', 90, 80, 10, 20]",6,10,"prior",-99,"herb","make the animals sleepy","weak_or_strong","zorbs",0.56,"animals"
74,14447,"causals","animal make sleepy",0,"makes CATEGORY sleepy","[85, 75, 15, 75, 10, 90, u'?', 90, 80, 10, 20]",6,10,"prior",-99,"herb","make the animals sleepy","weak_or_strong","zorbs",0.53,"animals"
74,14447,"causals","animal make sleepy",0,"makes CATEGORY sleepy","[85, 75, 15, 75, 10, 90, u'?', 90, 80, 10, 20]",6,10,"prior",-99,"herb","make the animals sleepy","weak_or_strong","zorbs",0.62,"animals"
74,14447,"causals","animal make sleepy",0,"makes CATEGORY sleepy","[85, 75, 15, 75, 10, 90, u'?', 90, 80, 10, 20]",6,10,"prior",-99,"herb","make the animals sleepy","weak_or_strong","zorbs",0.38,"animals"
75,61393,"causals","animal make sleepy",0,"makes CATEGORY sleepy","[75, 65, 65, 75, 80, u'?', 90, 80, 75, 80, 90]",5,10,"prior",-99,"herb","make the animals sleepy","common_strong","dorbs",0.76,"animals"
75,61393,"causals","animal make sleepy",0,"makes CATEGORY sleepy","[75, 65, 65, 75, 80, u'?', 90, 80, 75, 80, 90]",5,10,"prior",-99,"herb","make the animals sleepy","common_strong","dorbs",0.56,"animals"
75,61393,"causals","animal make sleepy",0,"makes CATEGORY sleepy","[75, 65, 65, 75, 80, u'?', 90, 80, 75, 80, 90]",5,10,"prior",-99,"herb","make the animals sleepy","common_strong","dorbs",0.26,"animals"
75,61393,"causals","animal make sleepy",0,"makes CATEGORY sleepy","[75, 65, 65, 75, 80, u'?', 90, 80, 75, 80, 90]",5,10,"prior",-99,"herb","make the animals sleepy","common_strong","dorbs",0.56,"animals"
75,61393,"causals","animal make sleepy",0,"makes CATEGORY sleepy","[75, 65, 65, 75, 80, u'?', 90, 80, 75, 80, 90]",5,10,"prior",-99,"herb","make the animals sleepy","common_strong","dorbs",0.26,"animals"
76,75326,"causals","animal make sleepy",0,"makes CATEGORY sleepy","[0, 0, 100, 100, 0, u'?', 0, 100, 0, 0, 100]",5,10,"prior",-99,"herb","make the animals sleepy","rare_deterministic","trufts",0,"animals"
76,75326,"causals","animal make sleepy",0,"makes CATEGORY sleepy","[0, 0, 100, 100, 0, u'?', 0, 100, 0, 0, 100]",5,10,"prior",-99,"herb","make the animals sleepy","rare_deterministic","trufts",0.01,"animals"
76,75326,"causals","animal make sleepy",0,"makes CATEGORY sleepy","[0, 0, 100, 100, 0, u'?', 0, 100, 0, 0, 100]",5,10,"prior",-99,"herb","make the animals sleepy","rare_deterministic","trufts",0.02,"animals"
76,75326,"causals","animal make sleepy",0,"makes CATEGORY sleepy","[0, 0, 100, 100, 0, u'?', 0, 100, 0, 0, 100]",5,10,"prior",-99,"herb","make the animals sleepy","rare_deterministic","trufts",0.02,"animals"
76,75326,"causals","animal make sleepy",0,"makes CATEGORY sleepy","[0, 0, 100, 100, 0, u'?', 0, 100, 0, 0, 100]",5,10,"prior",-99,"herb","make the animals sleepy","rare_deterministic","trufts",0.01,"animals"
77,85712,"causals","animal make sleepy",0,"makes CATEGORY sleepy","[0, 20, u'?', 0, 10, 0, 0, 15, 0, 20, 0]",2,10,"prior",-99,"herb","make the animals sleepy","rare_weak","lorches",0.04,"animals"
77,85712,"causals","animal make sleepy",0,"makes CATEGORY sleepy","[0, 20, u'?', 0, 10, 0, 0, 15, 0, 20, 0]",2,10,"prior",-99,"herb","make the animals sleepy","rare_weak","lorches",0.05,"animals"
77,85712,"causals","animal make sleepy",0,"makes CATEGORY sleepy","[0, 20, u'?', 0, 10, 0, 0, 15, 0, 20, 0]",2,10,"prior",-99,"herb","make the animals sleepy","rare_weak","lorches",0.05,"animals"
77,85712,"causals","animal make sleepy",0,"makes CATEGORY sleepy","[0, 20, u'?', 0, 10, 0, 0, 15, 0, 20, 0]",2,10,"prior",-99,"herb","make the animals sleepy","rare_weak","lorches",0.07,"animals"
77,85712,"causals","animal make sleepy",0,"makes CATEGORY sleepy","[0, 20, u'?', 0, 10, 0, 0, 15, 0, 20, 0]",2,10,"prior",-99,"herb","make the animals sleepy","rare_weak","lorches",0.14,"animals"
78,78456,"causals","rocks dissolve",0,"makes CATEGORY dissolve","[0, 0, u'?', 100, 100, 0, 0, 100, 0, 0, 100]",2,10,"prior",-99,"compound","make the rocks dissolve","rare_deterministic","morseths",1,"rocks"
78,78456,"causals","rocks dissolve",0,"makes CATEGORY dissolve","[0, 0, u'?', 100, 100, 0, 0, 100, 0, 0, 100]",2,10,"prior",-99,"compound","make the rocks dissolve","rare_deterministic","morseths",1,"rocks"
78,78456,"causals","rocks dissolve",0,"makes CATEGORY dissolve","[0, 0, u'?', 100, 100, 0, 0, 100, 0, 0, 100]",2,10,"prior",-99,"compound","make the rocks dissolve","rare_deterministic","morseths",1,"rocks"
78,78456,"causals","rocks dissolve",0,"makes CATEGORY dissolve","[0, 0, u'?', 100, 100, 0, 0, 100, 0, 0, 100]",2,10,"prior",-99,"compound","make the rocks dissolve","rare_deterministic","morseths",1,"rocks"
78,78456,"causals","rocks dissolve",0,"makes CATEGORY dissolve","[0, 0, u'?', 100, 100, 0, 0, 100, 0, 0, 100]",2,10,"prior",-99,"compound","make the rocks dissolve","rare_deterministic","morseths",1,"rocks"
79,86965,"causals","rocks dissolve",0,"makes CATEGORY dissolve","[75, u'?', 65, 65, 75, 80, 90, 80, 75, 80, 90]",1,10,"prior",-99,"compound","make the rocks dissolve","common_strong","zorbs",0.59,"rocks"
79,86965,"causals","rocks dissolve",0,"makes CATEGORY dissolve","[75, u'?', 65, 65, 75, 80, 90, 80, 75, 80, 90]",1,10,"prior",-99,"compound","make the rocks dissolve","common_strong","zorbs",0.61,"rocks"
79,86965,"causals","rocks dissolve",0,"makes CATEGORY dissolve","[75, u'?', 65, 65, 75, 80, 90, 80, 75, 80, 90]",1,10,"prior",-99,"compound","make the rocks dissolve","common_strong","zorbs",0.48,"rocks"
79,86965,"causals","rocks dissolve",0,"makes CATEGORY dissolve","[75, u'?', 65, 65, 75, 80, 90, 80, 75, 80, 90]",1,10,"prior",-99,"compound","make the rocks dissolve","common_strong","zorbs",0.58,"rocks"
79,86965,"causals","rocks dissolve",0,"makes CATEGORY dissolve","[75, u'?', 65, 65, 75, 80, 90, 80, 75, 80, 90]",1,10,"prior",-99,"compound","make the rocks dissolve","common_strong","zorbs",0.68,"rocks"
80,137634,"causals","animal make sleepy",0,"makes CATEGORY sleepy","[85, 75, 15, 75, 10, 90, u'?', 90, 80, 10, 20]",6,10,"prior",-99,"herb","make the animals sleepy","weak_or_strong","sapers",0.16,"animals"
80,137634,"causals","animal make sleepy",0,"makes CATEGORY sleepy","[85, 75, 15, 75, 10, 90, u'?', 90, 80, 10, 20]",6,10,"prior",-99,"herb","make the animals sleepy","weak_or_strong","sapers",0.37,"animals"
80,137634,"causals","animal make sleepy",0,"makes CATEGORY sleepy","[85, 75, 15, 75, 10, 90, u'?', 90, 80, 10, 20]",6,10,"prior",-99,"herb","make the animals sleepy","weak_or_strong","sapers",0.74,"animals"
80,137634,"causals","animal make sleepy",0,"makes CATEGORY sleepy","[85, 75, 15, 75, 10, 90, u'?', 90, 80, 10, 20]",6,10,"prior",-99,"herb","make the animals sleepy","weak_or_strong","sapers",0.89,"animals"
80,137634,"causals","animal make sleepy",0,"makes CATEGORY sleepy","[85, 75, 15, 75, 10, 90, u'?', 90, 80, 10, 20]",6,10,"prior",-99,"herb","make the animals sleepy","weak_or_strong","sapers",0.72,"animals"
81,20233,"causals","plant grow indoors",0,"makes CATEGORY grow tall","[0, 20, 0, 10, 0, 0, u'?', 15, 0, 20, 0]",6,10,"prior",-99,"fertilizer","make the plants grow tall","rare_weak","plovs",0.49,"plants"
81,20233,"causals","plant grow indoors",0,"makes CATEGORY grow tall","[0, 20, 0, 10, 0, 0, u'?', 15, 0, 20, 0]",6,10,"prior",-99,"fertilizer","make the plants grow tall","rare_weak","plovs",0.32,"plants"
81,20233,"causals","plant grow indoors",0,"makes CATEGORY grow tall","[0, 20, 0, 10, 0, 0, u'?', 15, 0, 20, 0]",6,10,"prior",-99,"fertilizer","make the plants grow tall","rare_weak","plovs",0.36,"plants"
81,20233,"causals","plant grow indoors",0,"makes CATEGORY grow tall","[0, 20, 0, 10, 0, 0, u'?', 15, 0, 20, 0]",6,10,"prior",-99,"fertilizer","make the plants grow tall","rare_weak","plovs",0.35,"plants"
81,20233,"causals","plant grow indoors",0,"makes CATEGORY grow tall","[0, 20, 0, 10, 0, 0, u'?', 15, 0, 20, 0]",6,10,"prior",-99,"fertilizer","make the plants grow tall","rare_weak","plovs",0.65,"plants"
82,79739,"causals","rocks dissolve",0,"makes CATEGORY dissolve","[0, 20, u'?', 0, 10, 0, 0, 15, 0, 20, 0]",2,10,"prior",-99,"compound","make the rocks dissolve","rare_weak","zorbs",0,"rocks"
82,79739,"causals","rocks dissolve",0,"makes CATEGORY dissolve","[0, 20, u'?', 0, 10, 0, 0, 15, 0, 20, 0]",2,10,"prior",-99,"compound","make the rocks dissolve","rare_weak","zorbs",0.1,"rocks"
82,79739,"causals","rocks dissolve",0,"makes CATEGORY dissolve","[0, 20, u'?', 0, 10, 0, 0, 15, 0, 20, 0]",2,10,"prior",-99,"compound","make the rocks dissolve","rare_weak","zorbs",0.06,"rocks"
82,79739,"causals","rocks dissolve",0,"makes CATEGORY dissolve","[0, 20, u'?', 0, 10, 0, 0, 15, 0, 20, 0]",2,10,"prior",-99,"compound","make the rocks dissolve","rare_weak","zorbs",0,"rocks"
82,79739,"causals","rocks dissolve",0,"makes CATEGORY dissolve","[0, 20, u'?', 0, 10, 0, 0, 15, 0, 20, 0]",2,10,"prior",-99,"compound","make the rocks dissolve","rare_weak","zorbs",0,"rocks"
83,82485,"causals","rocks dissolve",0,"makes CATEGORY dissolve","[0, 0, 100, 100, 0, 0, 100, 0, u'?', 0, 100]",8,10,"prior",-99,"compound","make the rocks dissolve","rare_deterministic","blins",0.99,"rocks"
83,82485,"causals","rocks dissolve",0,"makes CATEGORY dissolve","[0, 0, 100, 100, 0, 0, 100, 0, u'?', 0, 100]",8,10,"prior",-99,"compound","make the rocks dissolve","rare_deterministic","blins",0,"rocks"
83,82485,"causals","rocks dissolve",0,"makes CATEGORY dissolve","[0, 0, 100, 100, 0, 0, 100, 0, u'?', 0, 100]",8,10,"prior",-99,"compound","make the rocks dissolve","rare_deterministic","blins",0,"rocks"
83,82485,"causals","rocks dissolve",0,"makes CATEGORY dissolve","[0, 0, 100, 100, 0, 0, 100, 0, u'?', 0, 100]",8,10,"prior",-99,"compound","make the rocks dissolve","rare_deterministic","blins",1,"rocks"
83,82485,"causals","rocks dissolve",0,"makes CATEGORY dissolve","[0, 0, 100, 100, 0, 0, 100, 0, u'?', 0, 100]",8,10,"prior",-99,"compound","make the rocks dissolve","rare_deterministic","blins",0,"rocks"
84,75712,"causals","plant grow indoors",0,"makes CATEGORY grow tall","[75, 0, 65, 0, 80, 90, u'?', 0, 0, 80, 90]",6,10,"prior",-99,"fertilizer","make the plants grow tall","rare_strong","moxes",0.4,"plants"
84,75712,"causals","plant grow indoors",0,"makes CATEGORY grow tall","[75, 0, 65, 0, 80, 90, u'?', 0, 0, 80, 90]",6,10,"prior",-99,"fertilizer","make the plants grow tall","rare_strong","moxes",0,"plants"
84,75712,"causals","plant grow indoors",0,"makes CATEGORY grow tall","[75, 0, 65, 0, 80, 90, u'?', 0, 0, 80, 90]",6,10,"prior",-99,"fertilizer","make the plants grow tall","rare_strong","moxes",0.58,"plants"
84,75712,"causals","plant grow indoors",0,"makes CATEGORY grow tall","[75, 0, 65, 0, 80, 90, u'?', 0, 0, 80, 90]",6,10,"prior",-99,"fertilizer","make the plants grow tall","rare_strong","moxes",0,"plants"
84,75712,"causals","plant grow indoors",0,"makes CATEGORY grow tall","[75, 0, 65, 0, 80, 90, u'?', 0, 0, 80, 90]",6,10,"prior",-99,"fertilizer","make the plants grow tall","rare_strong","moxes",0,"plants"
85,49584,"causals","plant grow indoors",0,"makes CATEGORY grow tall","[75, 0, u'?', 65, 0, 80, 90, 0, 0, 80, 90]",2,10,"prior",-99,"fertilizer","make the plants grow tall","rare_strong","wugs",0.01,"plants"
85,49584,"causals","plant grow indoors",0,"makes CATEGORY grow tall","[75, 0, u'?', 65, 0, 80, 90, 0, 0, 80, 90]",2,10,"prior",-99,"fertilizer","make the plants grow tall","rare_strong","wugs",0.01,"plants"
85,49584,"causals","plant grow indoors",0,"makes CATEGORY grow tall","[75, 0, u'?', 65, 0, 80, 90, 0, 0, 80, 90]",2,10,"prior",-99,"fertilizer","make the plants grow tall","rare_strong","wugs",0.86,"plants"
85,49584,"causals","plant grow indoors",0,"makes CATEGORY grow tall","[75, 0, u'?', 65, 0, 80, 90, 0, 0, 80, 90]",2,10,"prior",-99,"fertilizer","make the plants grow tall","rare_strong","wugs",0.81,"plants"
85,49584,"causals","plant grow indoors",0,"makes CATEGORY grow tall","[75, 0, u'?', 65, 0, 80, 90, 0, 0, 80, 90]",2,10,"prior",-99,"fertilizer","make the plants grow tall","rare_strong","wugs",0.16,"plants"
86,87772,"causals","rocks dissolve",0,"makes CATEGORY dissolve","[85, 75, 15, 75, u'?', 10, 90, 90, 80, 10, 20]",4,10,"prior",-99,"compound","make the rocks dissolve","weak_or_strong","lorches",0.74,"rocks"
86,87772,"causals","rocks dissolve",0,"makes CATEGORY dissolve","[85, 75, 15, 75, u'?', 10, 90, 90, 80, 10, 20]",4,10,"prior",-99,"compound","make the rocks dissolve","weak_or_strong","lorches",0.8,"rocks"
86,87772,"causals","rocks dissolve",0,"makes CATEGORY dissolve","[85, 75, 15, 75, u'?', 10, 90, 90, 80, 10, 20]",4,10,"prior",-99,"compound","make the rocks dissolve","weak_or_strong","lorches",0.19,"rocks"
86,87772,"causals","rocks dissolve",0,"makes CATEGORY dissolve","[85, 75, 15, 75, u'?', 10, 90, 90, 80, 10, 20]",4,10,"prior",-99,"compound","make the rocks dissolve","weak_or_strong","lorches",0.79,"rocks"
86,87772,"causals","rocks dissolve",0,"makes CATEGORY dissolve","[85, 75, 15, 75, u'?', 10, 90, 90, 80, 10, 20]",4,10,"prior",-99,"compound","make the rocks dissolve","weak_or_strong","lorches",0.67,"rocks"
87,104049,"causals","rocks dissolve",0,"makes CATEGORY dissolve","[0, 20, 0, 10, 0, 0, 15, u'?', 0, 20, 0]",7,10,"prior",-99,"compound","make the rocks dissolve","rare_weak","zorbs",0,"rocks"
87,104049,"causals","rocks dissolve",0,"makes CATEGORY dissolve","[0, 20, 0, 10, 0, 0, 15, u'?', 0, 20, 0]",7,10,"prior",-99,"compound","make the rocks dissolve","rare_weak","zorbs",0,"rocks"
87,104049,"causals","rocks dissolve",0,"makes CATEGORY dissolve","[0, 20, 0, 10, 0, 0, 15, u'?', 0, 20, 0]",7,10,"prior",-99,"compound","make the rocks dissolve","rare_weak","zorbs",0.12,"rocks"
87,104049,"causals","rocks dissolve",0,"makes CATEGORY dissolve","[0, 20, 0, 10, 0, 0, 15, u'?', 0, 20, 0]",7,10,"prior",-99,"compound","make the rocks dissolve","rare_weak","zorbs",0,"rocks"
87,104049,"causals","rocks dissolve",0,"makes CATEGORY dissolve","[0, 20, 0, 10, 0, 0, 15, u'?', 0, 20, 0]",7,10,"prior",-99,"compound","make the rocks dissolve","rare_weak","zorbs",0.07,"rocks"
88,56383,"causals","rocks dissolve",0,"makes CATEGORY dissolve","[75, 65, u'?', 65, 75, 80, 90, 80, 75, 80, 90]",2,10,"prior",-99,"compound","make the rocks dissolve","common_strong","thups",0.72,"rocks"
88,56383,"causals","rocks dissolve",0,"makes CATEGORY dissolve","[75, 65, u'?', 65, 75, 80, 90, 80, 75, 80, 90]",2,10,"prior",-99,"compound","make the rocks dissolve","common_strong","thups",0.82,"rocks"
88,56383,"causals","rocks dissolve",0,"makes CATEGORY dissolve","[75, 65, u'?', 65, 75, 80, 90, 80, 75, 80, 90]",2,10,"prior",-99,"compound","make the rocks dissolve","common_strong","thups",0.7,"rocks"
88,56383,"causals","rocks dissolve",0,"makes CATEGORY dissolve","[75, 65, u'?', 65, 75, 80, 90, 80, 75, 80, 90]",2,10,"prior",-99,"compound","make the rocks dissolve","common_strong","thups",0.86,"rocks"
88,56383,"causals","rocks dissolve",0,"makes CATEGORY dissolve","[75, 65, u'?', 65, 75, 80, 90, 80, 75, 80, 90]",2,10,"prior",-99,"compound","make the rocks dissolve","common_strong","thups",0.92,"rocks"
89,52750,"causals","animal make sleepy",0,"makes CATEGORY sleepy","[85, 75, 15, u'?', 75, 10, 90, 90, 80, 10, 20]",3,10,"prior",-99,"herb","make the animals sleepy","weak_or_strong","daiths",0.68,"animals"
89,52750,"causals","animal make sleepy",0,"makes CATEGORY sleepy","[85, 75, 15, u'?', 75, 10, 90, 90, 80, 10, 20]",3,10,"prior",-99,"herb","make the animals sleepy","weak_or_strong","daiths",0.52,"animals"
89,52750,"causals","animal make sleepy",0,"makes CATEGORY sleepy","[85, 75, 15, u'?', 75, 10, 90, 90, 80, 10, 20]",3,10,"prior",-99,"herb","make the animals sleepy","weak_or_strong","daiths",0.57,"animals"
89,52750,"causals","animal make sleepy",0,"makes CATEGORY sleepy","[85, 75, 15, u'?', 75, 10, 90, 90, 80, 10, 20]",3,10,"prior",-99,"herb","make the animals sleepy","weak_or_strong","daiths",0.6,"animals"
89,52750,"causals","animal make sleepy",0,"makes CATEGORY sleepy","[85, 75, 15, u'?', 75, 10, 90, 90, 80, 10, 20]",3,10,"prior",-99,"herb","make the animals sleepy","weak_or_strong","daiths",0.47,"animals"
90,63406,"causals","plant grow indoors",0,"makes CATEGORY grow tall","[75, 65, 65, 75, 80, 90, 80, 75, u'?', 80, 90]",8,10,"prior",-99,"fertilizer","make the plants grow tall","common_strong","pangolins",0.68,"plants"
90,63406,"causals","plant grow indoors",0,"makes CATEGORY grow tall","[75, 65, 65, 75, 80, 90, 80, 75, u'?', 80, 90]",8,10,"prior",-99,"fertilizer","make the plants grow tall","common_strong","pangolins",0.78,"plants"
90,63406,"causals","plant grow indoors",0,"makes CATEGORY grow tall","[75, 65, 65, 75, 80, 90, 80, 75, u'?', 80, 90]",8,10,"prior",-99,"fertilizer","make the plants grow tall","common_strong","pangolins",0.61,"plants"
90,63406,"causals","plant grow indoors",0,"makes CATEGORY grow tall","[75, 65, 65, 75, 80, 90, 80, 75, u'?', 80, 90]",8,10,"prior",-99,"fertilizer","make the plants grow tall","common_strong","pangolins",0.68,"plants"
90,63406,"causals","plant grow indoors",0,"makes CATEGORY grow tall","[75, 65, 65, 75, 80, 90, 80, 75, u'?', 80, 90]",8,10,"prior",-99,"fertilizer","make the plants grow tall","common_strong","pangolins",0.75,"plants"
91,55434,"causals","rocks dissolve",0,"makes CATEGORY dissolve","[85, u'?', 75, 15, 75, 10, 90, 90, 80, 10, 20]",1,10,"prior",-99,"compound","make the rocks dissolve","weak_or_strong","dorbs",0.23,"rocks"
91,55434,"causals","rocks dissolve",0,"makes CATEGORY dissolve","[85, u'?', 75, 15, 75, 10, 90, 90, 80, 10, 20]",1,10,"prior",-99,"compound","make the rocks dissolve","weak_or_strong","dorbs",0.36,"rocks"
91,55434,"causals","rocks dissolve",0,"makes CATEGORY dissolve","[85, u'?', 75, 15, 75, 10, 90, 90, 80, 10, 20]",1,10,"prior",-99,"compound","make the rocks dissolve","weak_or_strong","dorbs",0.42,"rocks"
91,55434,"causals","rocks dissolve",0,"makes CATEGORY dissolve","[85, u'?', 75, 15, 75, 10, 90, 90, 80, 10, 20]",1,10,"prior",-99,"compound","make the rocks dissolve","weak_or_strong","dorbs",0.43,"rocks"
91,55434,"causals","rocks dissolve",0,"makes CATEGORY dissolve","[85, u'?', 75, 15, 75, 10, 90, 90, 80, 10, 20]",1,10,"prior",-99,"compound","make the rocks dissolve","weak_or_strong","dorbs",0.46,"rocks"
92,89732,"causals","plant grow indoors",0,"makes CATEGORY grow tall","[10, 20, 15, 10, u'?', 15, 20, 10, 10, 15, 20]",4,10,"prior",-99,"fertilizer","make the plants grow tall","common_weak","lorches",0.11,"plants"
92,89732,"causals","plant grow indoors",0,"makes CATEGORY grow tall","[10, 20, 15, 10, u'?', 15, 20, 10, 10, 15, 20]",4,10,"prior",-99,"fertilizer","make the plants grow tall","common_weak","lorches",0.16,"plants"
92,89732,"causals","plant grow indoors",0,"makes CATEGORY grow tall","[10, 20, 15, 10, u'?', 15, 20, 10, 10, 15, 20]",4,10,"prior",-99,"fertilizer","make the plants grow tall","common_weak","lorches",0.11,"plants"
92,89732,"causals","plant grow indoors",0,"makes CATEGORY grow tall","[10, 20, 15, 10, u'?', 15, 20, 10, 10, 15, 20]",4,10,"prior",-99,"fertilizer","make the plants grow tall","common_weak","lorches",0.11,"plants"
92,89732,"causals","plant grow indoors",0,"makes CATEGORY grow tall","[10, 20, 15, 10, u'?', 15, 20, 10, 10, 15, 20]",4,10,"prior",-99,"fertilizer","make the plants grow tall","common_weak","lorches",0.22,"plants"
93,184835,"causals","animal make sleepy",0,"makes CATEGORY sleepy","[75, 65, 65, 75, 80, 90, 80, 75, u'?', 80, 90]",8,10,"prior",-99,"herb","make the animals sleepy","common_strong","kazzes",0.71,"animals"
93,184835,"causals","animal make sleepy",0,"makes CATEGORY sleepy","[75, 65, 65, 75, 80, 90, 80, 75, u'?', 80, 90]",8,10,"prior",-99,"herb","make the animals sleepy","common_strong","kazzes",0.58,"animals"
93,184835,"causals","animal make sleepy",0,"makes CATEGORY sleepy","[75, 65, 65, 75, 80, 90, 80, 75, u'?', 80, 90]",8,10,"prior",-99,"herb","make the animals sleepy","common_strong","kazzes",0.79,"animals"
93,184835,"causals","animal make sleepy",0,"makes CATEGORY sleepy","[75, 65, 65, 75, 80, 90, 80, 75, u'?', 80, 90]",8,10,"prior",-99,"herb","make the animals sleepy","common_strong","kazzes",0.79,"animals"
93,184835,"causals","animal make sleepy",0,"makes CATEGORY sleepy","[75, 65, 65, 75, 80, 90, 80, 75, u'?', 80, 90]",8,10,"prior",-99,"herb","make the animals sleepy","common_strong","kazzes",0.7,"animals"
94,114934,"causals","animal make sleepy",0,"makes CATEGORY sleepy","[75, 65, 65, 75, u'?', 80, 90, 80, 75, 80, 90]",4,10,"prior",-99,"herb","make the animals sleepy","common_strong","reesles",0.58,"animals"
94,114934,"causals","animal make sleepy",0,"makes CATEGORY sleepy","[75, 65, 65, 75, u'?', 80, 90, 80, 75, 80, 90]",4,10,"prior",-99,"herb","make the animals sleepy","common_strong","reesles",0.44,"animals"
94,114934,"causals","animal make sleepy",0,"makes CATEGORY sleepy","[75, 65, 65, 75, u'?', 80, 90, 80, 75, 80, 90]",4,10,"prior",-99,"herb","make the animals sleepy","common_strong","reesles",0.67,"animals"
94,114934,"causals","animal make sleepy",0,"makes CATEGORY sleepy","[75, 65, 65, 75, u'?', 80, 90, 80, 75, 80, 90]",4,10,"prior",-99,"herb","make the animals sleepy","common_strong","reesles",0.44,"animals"
94,114934,"causals","animal make sleepy",0,"makes CATEGORY sleepy","[75, 65, 65, 75, u'?', 80, 90, 80, 75, 80, 90]",4,10,"prior",-99,"herb","make the animals sleepy","common_strong","reesles",0.69,"animals"
95,117119,"causals","animal make sleepy",0,"makes CATEGORY sleepy","[10, 20, 15, 10, u'?', 15, 20, 10, 10, 15, 20]",4,10,"prior",-99,"herb","make the animals sleepy","common_weak","krivels",0.07,"animals"
95,117119,"causals","animal make sleepy",0,"makes CATEGORY sleepy","[10, 20, 15, 10, u'?', 15, 20, 10, 10, 15, 20]",4,10,"prior",-99,"herb","make the animals sleepy","common_weak","krivels",0.08,"animals"
95,117119,"causals","animal make sleepy",0,"makes CATEGORY sleepy","[10, 20, 15, 10, u'?', 15, 20, 10, 10, 15, 20]",4,10,"prior",-99,"herb","make the animals sleepy","common_weak","krivels",0.05,"animals"
95,117119,"causals","animal make sleepy",0,"makes CATEGORY sleepy","[10, 20, 15, 10, u'?', 15, 20, 10, 10, 15, 20]",4,10,"prior",-99,"herb","make the animals sleepy","common_weak","krivels",0.1,"animals"
95,117119,"causals","animal make sleepy",0,"makes CATEGORY sleepy","[10, 20, 15, 10, u'?', 15, 20, 10, 10, 15, 20]",4,10,"prior",-99,"herb","make the animals sleepy","common_weak","krivels",0.04,"animals"
96,93776,"causals","rocks dissolve",0,"makes CATEGORY dissolve","[75, 0, u'?', 65, 0, 80, 90, 0, 0, 80, 90]",2,10,"prior",-99,"compound","make the rocks dissolve","rare_strong","taifels",0.71,"rocks"
96,93776,"causals","rocks dissolve",0,"makes CATEGORY dissolve","[75, 0, u'?', 65, 0, 80, 90, 0, 0, 80, 90]",2,10,"prior",-99,"compound","make the rocks dissolve","rare_strong","taifels",0,"rocks"
96,93776,"causals","rocks dissolve",0,"makes CATEGORY dissolve","[75, 0, u'?', 65, 0, 80, 90, 0, 0, 80, 90]",2,10,"prior",-99,"compound","make the rocks dissolve","rare_strong","taifels",0.58,"rocks"
96,93776,"causals","rocks dissolve",0,"makes CATEGORY dissolve","[75, 0, u'?', 65, 0, 80, 90, 0, 0, 80, 90]",2,10,"prior",-99,"compound","make the rocks dissolve","rare_strong","taifels",0.71,"rocks"
96,93776,"causals","rocks dissolve",0,"makes CATEGORY dissolve","[75, 0, u'?', 65, 0, 80, 90, 0, 0, 80, 90]",2,10,"prior",-99,"compound","make the rocks dissolve","rare_strong","taifels",0,"rocks"
97,61886,"causals","animal make sleepy",0,"makes CATEGORY sleepy","[10, 20, 15, 10, 15, 20, u'?', 10, 10, 15, 20]",6,10,"prior",-99,"herb","make the animals sleepy","common_weak","javs",0.23,"animals"
97,61886,"causals","animal make sleepy",0,"makes CATEGORY sleepy","[10, 20, 15, 10, 15, 20, u'?', 10, 10, 15, 20]",6,10,"prior",-99,"herb","make the animals sleepy","common_weak","javs",0.33,"animals"
97,61886,"causals","animal make sleepy",0,"makes CATEGORY sleepy","[10, 20, 15, 10, 15, 20, u'?', 10, 10, 15, 20]",6,10,"prior",-99,"herb","make the animals sleepy","common_weak","javs",0.4,"animals"
97,61886,"causals","animal make sleepy",0,"makes CATEGORY sleepy","[10, 20, 15, 10, 15, 20, u'?', 10, 10, 15, 20]",6,10,"prior",-99,"herb","make the animals sleepy","common_weak","javs",0.23,"animals"
97,61886,"causals","animal make sleepy",0,"makes CATEGORY sleepy","[10, 20, 15, 10, 15, 20, u'?', 10, 10, 15, 20]",6,10,"prior",-99,"herb","make the animals sleepy","common_weak","javs",0.38,"animals"
98,69355,"causals","animal make sleepy",0,"makes CATEGORY sleepy","[0, 0, u'?', 100, 100, 0, 0, 100, 0, 0, 100]",2,10,"prior",-99,"herb","make the animals sleepy","rare_deterministic","dorbs",0.02,"animals"
98,69355,"causals","animal make sleepy",0,"makes CATEGORY sleepy","[0, 0, u'?', 100, 100, 0, 0, 100, 0, 0, 100]",2,10,"prior",-99,"herb","make the animals sleepy","rare_deterministic","dorbs",0,"animals"
98,69355,"causals","animal make sleepy",0,"makes CATEGORY sleepy","[0, 0, u'?', 100, 100, 0, 0, 100, 0, 0, 100]",2,10,"prior",-99,"herb","make the animals sleepy","rare_deterministic","dorbs",1,"animals"
